Stove Type,M441,Latitude,64.87386,Longitude,-147.813,Square Footage,1080,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543897769.0,-1,-1,12699
1543897864.0,2,357422,12185
1543898194.0,3,359134,11770
1543898551.0,-1,-1,11571
1543898851.0,-1,-1,11506
1543899150.0,-1,-1,11065
1543899451.0,-1,-1,11188
1543899507.0,4,364827,10825
1543903482.0,-1,-1,11704
1543903781.0,-1,-1,11770
1543904081.0,-1,-1,12185
1543904380.0,-1,-1,12115
1543904680.0,-1,-1,12549
1543904867.0,2,372224,12401
1543905196.0,4,373936,12257
1543905253.0,3,374190,11704
1543905610.0,-1,-1,11506
1543905910.0,-1,-1,11314
1543906210.0,-1,-1,11251
1543906510.0,-1,-1,11065
1543906810.0,-1,-1,11188
1543907109.0,-1,-1,11126
1543907302.0,4,383413,10944
1543907658.0,-1,-1,12045
1543907958.0,-1,-1,11704
1543908257.0,-1,-1,12185
1543908557.0,-1,-1,12257
1543908856.0,-1,-1,12699
1543908973.0,2,383415,12329
1543909329.0,-1,-1,11506
1543909385.0,3,385519,11637
1543909742.0,-1,-1,11314
1543910042.0,-1,-1,11251
1543910342.0,-1,-1,11441
1543910642.0,-1,-1,11004
1543910942.0,-1,-1,11065
1543911242.0,-1,-1,11188
1543911542.0,-1,-1,11065
1543911841.0,-1,-1,11251
1543912141.0,-1,-1,11065
1543912441.0,-1,-1,11004
1543912537.0,4,399705,11126
1543912893.0,-1,-1,11065
1543913194.0,-1,-1,12045
1543913493.0,-1,-1,12115
