Stove Type,Laser 56/560,Latitude,64.86001,Longitude,-147.913,,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PUMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Number of clicks the fuel pump solenoid makes when the stove turns on per time interval,The amount of fuel consumed by the stove,The fuel consumption rate of the stove,Indoor temperature read by the thermistor monitored by the PUMA device,Outdoor temperature interpolated using area temperature data from Snotel,Temperature difference between the indoor and outdoor temperatures
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Number of clicks,US gallons,US gallons per hour,F,F,F
1555912794.0,-1,-1,0,0.0,0.0,64.43,46.94,17.49
1555913094.0,-1,-1,0,0.0,0.0,63.93,46.84,17.09
1555913394.0,-1,-1,0,0.0,0.0,64.43,46.73,17.7
1555913694.0,-1,-1,0,0.0,0.0,63.44,46.63,16.81
1555913994.0,-1,-1,0,0.0,0.0,63.69,46.52,17.17
1555914295.0,-1,-1,0,0.0,0.0,63.44,46.42,17.02
1555914595.0,-1,-1,0,0.0,0.0,62.94,46.31,16.63
1555914735.0,1,17844446,4,1.1628e-05,0.00029900571428571426,63.19,46.26,16.93
1555914781.0,4,17844928,482,0.001401174,0.10965709565217392,63.44,46.25,17.19
1555914822.0,2,17845179,251,0.000729657,0.06406744390243903,63.69,46.23,17.46
1555914966.0,1,17846041,862,0.0025058339999999998,0.06264584999999999,63.69,46.18,17.51
1555915161.0,2,17848105,2064,0.006000048,0.11077011692307692,66.37,46.11,20.26
1555915500.0,-1,-1,0,0.0,0.0,67.57,45.99,21.58
1555915687.0,4,17851271,3166,0.009203562,0.17718087272727273,68.75,45.93,22.82
1555916028.0,-1,-1,0,0.0,0.0,67.33,45.81,21.52
1555916328.0,-1,-1,0,0.0,0.0,66.13,45.71,20.42
1555916628.0,-1,-1,0,0.0,0.0,65.16,45.46,19.7
1555916929.0,-1,-1,0,0.0,0.0,66.13,45.18,20.95
1555917229.0,-1,-1,0,0.0,0.0,65.89,44.89,21.0
1555917529.0,-1,-1,0,0.0,0.0,65.4,44.61,20.79
1555917829.0,-1,-1,0,0.0,0.0,65.65,44.32,21.33
1555918129.0,-1,-1,0,0.0,0.0,65.4,44.04,21.36
1555918429.0,-1,-1,0,0.0,0.0,64.67,43.75,20.92
1555918730.0,-1,-1,0,0.0,0.0,64.43,43.47,20.96
1555919030.0,-1,-1,0,0.0,0.0,65.16,43.18,21.98
1555919330.0,-1,-1,0,0.0,0.0,64.43,42.9,21.53
1555919631.0,-1,-1,0,0.0,0.0,63.69,42.61,21.08
1555919931.0,-1,-1,0,0.0,0.0,64.43,42.33,22.1
1555920232.0,-1,-1,0,0.0,0.0,64.18,42.34,21.84
1555920532.0,-1,-1,0,0.0,0.0,64.18,42.45,21.73
1555920833.0,-1,-1,0,0.0,0.0,63.44,42.55,20.89
1555921133.0,-1,-1,0,0.0,0.0,63.69,42.66,21.03
1555921209.0,1,17851272,1,2.907e-06,0.00013769999999999999,63.69,42.68,21.01
1555921251.0,2,17851714,442,0.001284894,0.11013377142857142,63.69,42.7,20.99
1555921436.0,1,17852825,1111,0.003229677,0.06284776864864865,62.94,42.76,20.18
1555921679.0,4,17855399,2574,0.007482618,0.1108536,66.37,42.85,23.52
1555921721.0,2,17855650,251,0.000729657,0.06254202857142857,67.09,42.86,24.23
1555922062.0,-1,-1,0,0.0,0.0,67.8,42.98,24.82
1555922304.0,4,17859150,3500,0.0101745,0.15135619834710742,69.45,43.07,26.38
1555922646.0,-1,-1,0,0.0,0.0,66.61,43.19,23.42
1555922946.0,-1,-1,0,0.0,0.0,65.89,43.29,22.6
1555923246.0,-1,-1,0,0.0,0.0,66.13,43.4,22.73
1555923546.0,-1,-1,0,0.0,0.0,65.16,43.5,21.66
1555923847.0,-1,-1,0,0.0,0.0,64.92,43.51,21.41
1555924147.0,-1,-1,0,0.0,0.0,64.18,43.49,20.69
1555924447.0,-1,-1,0,0.0,0.0,64.43,43.48,20.95
1555924747.0,-1,-1,0,0.0,0.0,64.18,43.46,20.72
1555925047.0,-1,-1,0,0.0,0.0,64.18,43.45,20.73
1555925347.0,-1,-1,0,0.0,0.0,64.18,43.43,20.75
1555925648.0,-1,-1,0,0.0,0.0,64.18,43.42,20.76
1555925948.0,-1,-1,0,0.0,0.0,63.93,43.4,20.53
1555926248.0,-1,-1,0,0.0,0.0,63.93,43.39,20.54
1555926549.0,-1,-1,0,0.0,0.0,63.69,43.37,20.32
1555926743.0,1,17859152,2,5.814e-06,0.00010788865979381444,63.93,43.36,20.57
1555926784.0,2,17859568,416,0.001209312,0.10618349268292683,63.44,43.36,20.08
1555926965.0,1,17860652,1084,0.0031511879999999996,0.06267556243093922,63.93,43.35,20.58
1555927208.0,2,17863225,2573,0.007479711,0.11081053333333335,66.61,43.34,23.27
1555927547.0,-1,-1,0,0.0,0.0,68.04,43.17,24.87
1555927748.0,4,17866469,3244,0.009430308,0.16890103880597013,68.28,43.07,25.21
1555928088.0,-1,-1,0,0.0,0.0,66.61,42.9,23.71
1555928388.0,-1,-1,0,0.0,0.0,65.65,42.75,22.9
1555928688.0,-1,-1,0,0.0,0.0,65.4,42.6,22.8
1555928989.0,-1,-1,0,0.0,0.0,64.92,42.45,22.47
1555929289.0,-1,-1,0,0.0,0.0,64.67,42.3,22.37
1555929589.0,-1,-1,0,0.0,0.0,64.67,42.15,22.52
1555929889.0,-1,-1,0,0.0,0.0,64.92,42.0,22.92
1555930189.0,-1,-1,0,0.0,0.0,64.43,41.85,22.58
1555930490.0,-1,-1,0,0.0,0.0,63.93,41.7,22.23
1555930790.0,-1,-1,0,0.0,0.0,63.69,41.55,22.14
1555931090.0,-1,-1,0,0.0,0.0,63.69,41.26,22.43
1555931391.0,-1,-1,0,0.0,0.0,64.18,40.98,23.2
1555931691.0,-1,-1,0,0.0,0.0,64.18,40.69,23.49
1555931991.0,-1,-1,0,0.0,0.0,63.93,40.41,23.52
1555932291.0,-1,-1,0,0.0,0.0,63.44,40.12,23.32
1555932592.0,-1,-1,0,0.0,0.0,63.93,39.84,24.09
1555932892.0,-1,-1,0,0.0,0.0,63.44,39.55,23.89
1555933192.0,-1,-1,0,0.0,0.0,63.44,39.27,24.17
1555933492.0,-1,-1,0,0.0,0.0,63.44,38.98,24.46
1555933715.0,1,17866472,3,8.721e-06,0.00014078744394618834,63.69,38.77,24.92
1555933756.0,2,17866891,419,0.0012180329999999999,0.10694923902439023,63.44,38.73,24.71
1555934097.0,-1,-1,0,0.0,0.0,65.4,38.41,26.99
1555934397.0,-1,-1,0,0.0,0.0,69.68,38.12,31.56
1555934828.0,-1,-1,0,0.0,0.0,65.89,37.82,28.07
1555935128.0,-1,-1,0,0.0,0.0,65.16,37.61,27.55
1555935428.0,-1,-1,0,0.0,0.0,64.43,37.4,27.03
1555935728.0,-1,-1,0,0.0,0.0,64.92,37.19,27.73
1555936029.0,-1,-1,0,0.0,0.0,64.43,36.98,27.45
1555936329.0,-1,-1,0,0.0,0.0,64.67,36.77,27.9
1555936630.0,-1,-1,0,0.0,0.0,64.18,36.56,27.62
1555936930.0,-1,-1,0,0.0,0.0,64.18,36.35,27.83
1555937230.0,-1,-1,0,0.0,0.0,63.93,36.14,27.79
1555937530.0,-1,-1,0,0.0,0.0,64.43,35.93,28.5
1555937830.0,-1,-1,0,0.0,0.0,64.43,35.72,28.71
1555938130.0,-1,-1,0,0.0,0.0,64.18,35.65,28.53
1555938431.0,-1,-1,0,0.0,0.0,63.93,35.75,28.18
1555938731.0,-1,-1,0,0.0,0.0,64.18,35.86,28.32
1555939031.0,-1,-1,0,0.0,0.0,63.69,35.96,27.73
1555939331.0,-1,-1,0,0.0,0.0,63.44,36.07,27.37
1555939632.0,-1,-1,0,0.0,0.0,64.18,36.17,28.01
1555939932.0,-1,-1,0,0.0,0.0,63.93,36.28,27.65
1555940232.0,-1,-1,0,0.0,0.0,64.18,36.38,27.8
1555940532.0,-1,-1,0,0.0,0.0,63.44,36.49,26.95
1555940832.0,-1,-1,0,0.0,0.0,64.18,36.59,27.59
1555941133.0,-1,-1,0,0.0,0.0,62.94,36.7,26.24
1555941271.0,1,17871130,4239,0.012322772999999999,0.32146364347826084,62.94,36.74,26.2
1555941313.0,2,17871572,442,0.001284894,0.11013377142857142,63.44,36.76,26.68
1555941498.0,1,17872685,1113,0.003235491,0.06296090594594594,63.93,36.82,27.11
1555941720.0,2,17875039,2354,0.006843078,0.11096883243243244,66.61,36.94,29.67
1555942060.0,-1,-1,0,0.0,0.0,68.28,37.18,31.1
1555942183.0,4,17877821,2782,0.008087274,0.23670070243902439,68.28,37.27,31.01
1555942525.0,-1,-1,0,0.0,0.0,67.33,37.51,29.82
1555942826.0,-1,-1,0,0.0,0.0,66.13,37.72,28.41
1555943126.0,-1,-1,0,0.0,0.0,65.4,37.93,27.47
1555943426.0,-1,-1,0,0.0,0.0,65.16,38.14,27.02
1555943727.0,-1,-1,0,0.0,0.0,64.67,38.35,26.32
1555944027.0,-1,-1,0,0.0,0.0,64.67,38.56,26.11
1555944328.0,-1,-1,0,0.0,0.0,64.67,38.77,25.9
1555944628.0,-1,-1,0,0.0,0.0,64.18,38.98,25.2
1555944929.0,-1,-1,0,0.0,0.0,64.92,39.19,25.73
1555945229.0,-1,-1,0,0.0,0.0,64.43,39.42,25.01
1555945529.0,-1,-1,0,0.0,0.0,63.44,39.81,23.63
1555945830.0,-1,-1,0,0.0,0.0,64.18,40.2,23.98
1555946130.0,-1,-1,0,0.0,0.0,63.93,40.59,23.34
1555946431.0,-1,-1,0,0.0,0.0,64.18,40.98,23.2
1555946731.0,-1,-1,0,0.0,0.0,64.18,41.37,22.81
1555947032.0,-1,-1,0,0.0,0.0,64.18,41.76,22.42
1555947332.0,-1,-1,0,0.0,0.0,63.93,42.15,21.78
1555947633.0,-1,-1,0,0.0,0.0,63.44,42.54,20.9
1555947933.0,-1,-1,0,0.0,0.0,63.44,42.93,20.51
1555948234.0,-1,-1,0,0.0,0.0,63.69,43.32,20.37
1555948534.0,-1,-1,0,0.0,0.0,63.44,43.71,19.73
1555948865.0,-1,-1,0,0.0,0.0,63.19,44.12,19.07
1555949022.0,1,17878147,326,0.0009476819999999999,0.02173028789808917,63.93,44.26,19.67
1555949089.0,2,17878603,456,0.001325592,0.07122583880597015,63.19,44.32,18.87
1555949239.0,1,17879590,987,0.0028692089999999997,0.068861016,63.19,44.46,18.73
1555949469.0,2,17881912,2322,0.006750053999999999,0.10565301913043477,66.85,44.66,22.19
1555949740.0,4,17883523,1611,0.004683177,0.06221194538745388,68.75,44.91,23.84
1555950071.0,-1,-1,0,0.0,0.0,66.85,45.2,21.65
1555950371.0,-1,-1,0,0.0,0.0,65.65,45.47,20.18
1555950671.0,-1,-1,0,0.0,0.0,64.67,45.74,18.93
1555950972.0,-1,-1,0,0.0,0.0,64.18,46.01,18.17
1555951272.0,-1,-1,0,0.0,0.0,64.92,46.28,18.64
1555951573.0,-1,-1,0,0.0,0.0,63.69,46.56,17.13
1555951873.0,-1,-1,0,0.0,0.0,64.67,46.83,17.84
1555952173.0,-1,-1,0,0.0,0.0,64.43,47.1,17.33
1555952473.0,-1,-1,0,0.0,0.0,64.43,47.38,17.05
1555952774.0,-1,-1,0,0.0,0.0,63.69,47.71,15.98
1555953074.0,-1,-1,0,0.0,0.0,64.18,48.04,16.14
1555953374.0,-1,-1,0,0.0,0.0,64.18,48.37,15.81
1555953674.0,-1,-1,0,0.0,0.0,63.93,48.7,15.23
1555953974.0,-1,-1,0,0.0,0.0,65.4,49.03,16.37
1555954275.0,-1,-1,0,0.0,0.0,65.16,49.36,15.8
1555954575.0,-1,-1,0,0.0,0.0,64.67,49.69,14.98
1555954875.0,-1,-1,0,0.0,0.0,64.43,50.02,14.41
1555955175.0,-1,-1,0,0.0,0.0,65.16,50.35,14.81
1555955475.0,-1,-1,0,0.0,0.0,65.4,50.68,14.72
1555955776.0,-1,-1,0,0.0,0.0,64.92,51.01,13.91
1555956076.0,-1,-1,0,0.0,0.0,64.92,51.31,13.61
1555956376.0,-1,-1,0,0.0,0.0,64.67,51.49,13.18
1555956676.0,-1,-1,0,0.0,0.0,64.43,51.67,12.76
1555956977.0,-1,-1,0,0.0,0.0,63.93,51.85,12.08
1555957277.0,-1,-1,0,0.0,0.0,64.18,52.03,12.15
1555957578.0,-1,-1,0,0.0,0.0,63.69,52.21,11.48
1555957878.0,-1,-1,0,0.0,0.0,64.18,52.39,11.79
1555958178.0,-1,-1,0,0.0,0.0,64.43,52.57,11.86
1555958478.0,-1,-1,0,0.0,0.0,64.43,52.75,11.68
1555958778.0,-1,-1,0,0.0,0.0,63.93,52.93,11.0
1555959079.0,-1,-1,0,0.0,0.0,63.44,53.11,10.33
1555959379.0,-1,-1,0,0.0,0.0,63.93,53.29,10.64
1555959679.0,-1,-1,0,0.0,0.0,63.69,53.43,10.26
1555959787.0,1,17883526,3,8.721e-06,0.0002907,63.19,53.45,9.74
1555959830.0,4,17883984,458,0.001331406,0.1114665488372093,63.69,53.45,10.24
1555959872.0,2,17884235,251,0.000729657,0.06254202857142857,63.69,53.46,10.23
1555960015.0,1,17885099,864,0.002511648,0.06323029930069929,63.69,53.48,10.21
1555960232.0,2,17887391,2292,0.006662843999999999,0.11053566082949307,66.85,53.51,13.34
1555960547.0,4,17889283,1892,0.005500044,0.06285764571428572,68.51,53.56,14.95
1555960887.0,-1,-1,0,0.0,0.0,66.61,53.61,13.0
1555961187.0,-1,-1,0,0.0,0.0,65.4,53.66,11.74
1555961487.0,-1,-1,0,0.0,0.0,65.65,53.7,11.95
1555961788.0,-1,-1,0,0.0,0.0,64.67,53.75,10.92
1555962088.0,-1,-1,0,0.0,0.0,64.67,53.79,10.88
1555962388.0,-1,-1,0,0.0,0.0,64.67,53.84,10.83
1555962688.0,-1,-1,0,0.0,0.0,64.18,53.88,10.3
1555962988.0,-1,-1,0,0.0,0.0,64.43,53.93,10.5
1555963289.0,-1,-1,0,0.0,0.0,63.69,53.96,9.73
1555963589.0,-1,-1,0,0.0,0.0,63.93,53.98,9.95
1555963890.0,-1,-1,0,0.0,0.0,63.69,53.99,9.7
1555964190.0,-1,-1,0,0.0,0.0,64.18,54.01,10.17
1555964490.0,-1,-1,0,0.0,0.0,63.69,54.02,9.67
1555964790.0,-1,-1,0,0.0,0.0,63.93,54.04,9.89
1555965090.0,-1,-1,0,0.0,0.0,63.69,54.05,9.64
1555965390.0,-1,-1,0,0.0,0.0,64.43,54.07,10.36
1555965600.0,1,17889288,5,1.4534999999999999e-05,0.0002491714285714285,63.44,54.08,9.36
1555965644.0,4,17889748,460,0.0013372199999999999,0.10940890909090908,63.44,54.08,9.36
1555965685.0,2,17890000,252,0.000732564,0.06432269268292683,63.44,54.08,9.36
1555965829.0,1,17890860,860,0.00250002,0.0625005,63.19,54.09,9.1
1555966056.0,2,17893270,2410,0.00700587,0.11110630837004407,66.13,54.1,12.03
1555966398.0,-1,-1,0,0.0,0.0,68.28,54.12,14.16
1555966527.0,4,17896098,2828,0.008220996,0.22942314418604648,68.75,54.13,14.62
1555966869.0,-1,-1,0,0.0,0.0,67.57,54.13,13.44
1555967170.0,-1,-1,0,0.0,0.0,65.89,54.08,11.81
1555967470.0,-1,-1,0,0.0,0.0,66.13,54.04,12.09
1555967770.0,-1,-1,0,0.0,0.0,66.13,53.99,12.14
1555968070.0,-1,-1,0,0.0,0.0,65.4,53.95,11.45
1555968370.0,-1,-1,0,0.0,0.0,66.13,53.9,12.23
1555968670.0,-1,-1,0,0.0,0.0,65.89,53.86,12.03
1555968971.0,-1,-1,0,0.0,0.0,65.16,53.81,11.35
1555969271.0,-1,-1,0,0.0,0.0,65.4,53.77,11.63
1555969571.0,-1,-1,0,0.0,0.0,64.92,53.72,11.2
1555969871.0,-1,-1,0,0.0,0.0,65.16,53.68,11.48
1555970171.0,-1,-1,0,0.0,0.0,64.67,53.63,11.04
1555970472.0,-1,-1,0,0.0,0.0,64.67,53.57,11.1
1555970772.0,-1,-1,0,0.0,0.0,63.69,53.47,10.22
1555971072.0,-1,-1,0,0.0,0.0,63.93,53.36,10.57
1555971372.0,-1,-1,0,0.0,0.0,63.93,53.26,10.67
1555971672.0,-1,-1,0,0.0,0.0,63.93,53.15,10.78
1555971973.0,-1,-1,0,0.0,0.0,63.44,53.05,10.39
1555972071.0,1,17896100,2,5.814e-06,0.00021357551020408162,63.44,53.02,10.42
1555972112.0,2,17896525,425,0.001235475,0.10848073170731706,63.44,53.0,10.44
1555972294.0,1,17897619,1094,0.003180258,0.0629062021978022,63.44,52.94,10.5
1555972542.0,4,17900243,2624,0.007627968,0.11072856774193549,67.09,52.85,14.24
1555972584.0,2,17900494,251,0.000729657,0.06254202857142857,67.57,52.84,14.73
1555972824.0,4,17901940,1446,0.0042035219999999995,0.06305282999999999,68.04,52.75,15.29
1555973165.0,-1,-1,0,0.0,0.0,66.37,52.63,13.74
1555973465.0,-1,-1,0,0.0,0.0,64.67,52.53,12.14
1555973765.0,-1,-1,0,0.0,0.0,64.92,52.42,12.5
1555974066.0,-1,-1,0,0.0,0.0,64.18,52.33,11.85
1555974366.0,-1,-1,0,0.0,0.0,64.43,52.29,12.14
1555974667.0,-1,-1,0,0.0,0.0,63.93,52.24,11.69
1555974967.0,-1,-1,0,0.0,0.0,63.93,52.19,11.74
1555975268.0,-1,-1,0,0.0,0.0,63.69,52.15,11.54
1555975568.0,-1,-1,0,0.0,0.0,63.44,52.1,11.34
1555975868.0,-1,-1,0,0.0,0.0,63.69,52.06,11.63
1555976080.0,1,17901942,2,5.814e-06,9.872830188679245e-05,62.94,52.03,10.91
1555976120.0,2,17902356,414,0.001203498,0.10831481999999999,62.69,52.02,10.67
1555976304.0,1,17903462,1106,0.003215142,0.06290495217391304,63.19,51.99,11.2
1555976565.0,4,17906226,2764,0.008034948,0.11082686896551723,66.13,51.96,14.17
1555976605.0,2,17906467,241,0.000700587,0.06305283,67.33,51.95,15.38
1555976945.0,-1,-1,0,0.0,0.0,67.57,51.9,15.67
1555977206.0,4,17910074,3607,0.010485549,0.1446282620689655,68.98,51.86,17.12
1555977546.0,-1,-1,0,0.0,0.0,66.85,51.81,15.04
1555977847.0,-1,-1,0,0.0,0.0,65.65,51.66,13.99
1555978148.0,-1,-1,0,0.0,0.0,64.92,51.48,13.44
1555978448.0,-1,-1,0,0.0,0.0,65.16,51.31,13.85
1555978749.0,-1,-1,0,0.0,0.0,64.43,51.13,13.3
1555979049.0,-1,-1,0,0.0,0.0,64.92,50.95,13.97
1555979349.0,-1,-1,0,0.0,0.0,64.18,50.78,13.4
1555979650.0,-1,-1,0,0.0,0.0,63.19,50.6,12.59
1555979950.0,-1,-1,0,0.0,0.0,64.18,50.43,13.75
1555980251.0,-1,-1,0,0.0,0.0,63.69,50.25,13.44
1555980551.0,-1,-1,0,0.0,0.0,62.94,50.08,12.86
1555980740.0,1,17910077,3,8.721e-06,0.00016611428571428573,63.44,49.97,13.47
1555980780.0,2,17910476,399,0.001159893,0.10439037,63.69,49.95,13.74
1555980961.0,1,17911567,1091,0.003171537,0.06308029392265194,63.44,49.84,13.6
1555981219.0,4,17914299,2732,0.007941924,0.11081754418604652,66.13,49.69,16.44
1555981261.0,2,17914550,251,0.000729657,0.06254202857142857,67.33,49.66,17.67
1555981601.0,-1,-1,0,0.0,0.0,68.04,49.47,18.57
1555981865.0,4,17918178,3628,0.010546596,0.1438172181818182,69.45,49.31,20.14
1555982205.0,-1,-1,0,0.0,0.0,66.37,49.11,17.26
1555982506.0,-1,-1,0,0.0,0.0,65.89,48.94,16.95
1555982806.0,-1,-1,0,0.0,0.0,65.4,48.76,16.64
1555983106.0,-1,-1,0,0.0,0.0,65.16,48.59,16.57
1555983407.0,-1,-1,0,0.0,0.0,64.67,48.41,16.26
1555983707.0,-1,-1,0,0.0,0.0,64.18,48.24,15.94
1555984007.0,-1,-1,0,0.0,0.0,63.44,48.06,15.38
1555984308.0,-1,-1,0,0.0,0.0,63.44,47.89,15.55
1555984608.0,-1,-1,0,0.0,0.0,63.93,47.71,16.22
1555984909.0,-1,-1,0,0.0,0.0,63.93,47.54,16.39
1555985177.0,1,17918181,3,8.721e-06,0.00011714776119402985,63.19,47.38,15.81
1555985232.0,2,17918690,509,0.001479663,0.0968506690909091,62.94,47.35,15.59
1555985400.0,4,17919698,1008,0.002930256,0.0627912,63.44,47.25,16.19
1555985440.0,1,17920118,420,0.00122094,0.1098846,64.18,47.23,16.95
1555985666.0,4,17922510,2392,0.006953544,0.11076441769911503,66.37,47.09,19.28
1555985722.0,2,17922847,337,0.000979659,0.06297807857142856,67.8,47.06,20.74
1555986061.0,-1,-1,0,0.0,0.0,67.8,46.86,20.94
1555986234.0,4,17925923,3076,0.008941932,0.18607488554913293,68.51,46.76,21.75
1555986576.0,-1,-1,0,0.0,0.0,66.85,46.56,20.29
1555986876.0,-1,-1,0,0.0,0.0,65.16,46.39,18.77
1555987177.0,-1,-1,0,0.0,0.0,64.67,46.21,18.46
1555987477.0,-1,-1,0,0.0,0.0,64.43,46.04,18.39
1555987777.0,-1,-1,0,0.0,0.0,63.93,45.86,18.07
1555988078.0,-1,-1,0,0.0,0.0,64.18,45.69,18.49
1555988378.0,-1,-1,0,0.0,0.0,64.43,45.51,18.92
1555988678.0,-1,-1,0,0.0,0.0,63.93,45.29,18.64
1555988979.0,-1,-1,0,0.0,0.0,63.69,45.07,18.62
1555989279.0,-1,-1,0,0.0,0.0,63.44,44.84,18.6
1555989352.0,1,17925924,1,2.907e-06,0.00014335890410958904,63.44,44.79,18.65
1555989395.0,4,17926364,440,0.00127908,0.10708576744186046,63.19,44.75,18.44
1555989435.0,2,17926605,241,0.000700587,0.06305283,63.19,44.72,18.47
1555989579.0,1,17927475,870,0.00252909,0.06322725,63.69,44.62,19.07
1555989838.0,4,17930210,2735,0.007950645,0.11051089575289574,67.09,44.42,22.67
1555989878.0,2,17930451,241,0.000700587,0.06305283,66.13,44.39,21.74
1555990219.0,-1,-1,0,0.0,0.0,68.04,44.14,23.9
1555990481.0,4,17934076,3625,0.010537875,0.14479522900763359,69.45,43.94,25.51
1555990822.0,-1,-1,0,0.0,0.0,67.09,43.68,23.41
1555991122.0,-1,-1,0,0.0,0.0,65.4,43.46,21.94
1555991423.0,-1,-1,0,0.0,0.0,64.67,43.23,21.44
1555991723.0,-1,-1,0,0.0,0.0,64.43,43.01,21.42
1555992364.0,-1,-1,0,0.0,0.0,63.44,42.64,20.8
1555992664.0,-1,-1,0,0.0,0.0,63.69,42.5,21.19
1555992964.0,-1,-1,0,0.0,0.0,63.93,42.37,21.56
1555993265.0,-1,-1,0,0.0,0.0,63.69,42.23,21.46
1555993565.0,-1,-1,0,0.0,0.0,63.69,42.1,21.59
1555993693.0,1,17934079,3,8.721e-06,0.000245278125,63.44,42.04,21.4
1555993734.0,2,17934513,434,0.001261638,0.11077797073170731,63.69,42.02,21.67
1555993919.0,1,17935621,1108,0.0032209559999999996,0.0626780627027027,63.69,41.94,21.75
1555994164.0,2,17938217,2596,0.007546572,0.11088840489795916,66.61,41.83,24.78
1555994520.0,-1,-1,0,0.0,0.0,67.57,41.67,25.9
1555994820.0,-1,-1,0,0.0,0.0,68.98,41.53,27.45
1555994872.0,4,17942471,4254,0.012366377999999999,0.8561338615384615,68.98,41.51,27.47
1555995213.0,-1,-1,0,0.0,0.0,66.85,41.35,25.5
1555995513.0,-1,-1,0,0.0,0.0,64.92,41.22,23.7
1555995814.0,-1,-1,0,0.0,0.0,64.67,40.99,23.68
1555996114.0,-1,-1,0,0.0,0.0,65.16,40.72,24.44
1555996415.0,-1,-1,0,0.0,0.0,64.43,40.45,23.98
1555996715.0,-1,-1,0,0.0,0.0,64.18,40.18,24.0
1555997015.0,-1,-1,0,0.0,0.0,63.69,39.91,23.78
1555997316.0,-1,-1,0,0.0,0.0,63.44,39.64,23.8
1555997616.0,-1,-1,0,0.0,0.0,64.18,39.37,24.81
1555997916.0,-1,-1,0,0.0,0.0,63.44,39.1,24.34
1555998171.0,1,17942474,3,8.721e-06,0.00012312,63.44,38.87,24.57
1555998212.0,2,17942889,415,0.001206405,0.10592824390243903,63.44,38.83,24.61
1555998392.0,1,17943973,1084,0.0031511879999999996,0.06302376,62.94,38.67,24.27
1555998662.0,4,17946833,2860,0.00831402,0.1108536,66.13,38.42,27.71
1555998704.0,2,17947085,252,0.000732564,0.0627912,66.61,38.39,28.22
1555999046.0,-1,-1,0,0.0,0.0,67.8,38.08,29.72
1555999346.0,-1,-1,0,0.0,0.0,68.04,37.9,30.14
1555999391.0,4,17951209,4124,0.011988467999999999,0.95907744,68.04,37.88,30.16
1555999731.0,-1,-1,0,0.0,0.0,67.09,37.78,29.31
1556000032.0,-1,-1,0,0.0,0.0,65.89,37.69,28.2
1556000332.0,-1,-1,0,0.0,0.0,65.16,37.6,27.56
1556000632.0,-1,-1,0,0.0,0.0,64.92,37.51,27.41
1556000932.0,-1,-1,0,0.0,0.0,64.67,37.42,27.25
1556001233.0,-1,-1,0,0.0,0.0,65.4,37.33,28.07
1556001533.0,-1,-1,0,0.0,0.0,65.16,37.24,27.92
1556001833.0,-1,-1,0,0.0,0.0,65.4,37.15,28.25
1556002133.0,-1,-1,0,0.0,0.0,65.16,37.06,28.1
1556002434.0,-1,-1,0,0.0,0.0,65.16,36.97,28.19
1556002734.0,-1,-1,0,0.0,0.0,64.67,36.88,27.79
1556003034.0,-1,-1,0,0.0,0.0,64.67,36.7,27.97
1556003334.0,-1,-1,0,0.0,0.0,64.43,36.49,27.94
1556003635.0,-1,-1,0,0.0,0.0,63.69,36.28,27.41
1556003935.0,-1,-1,0,0.0,0.0,62.69,36.07,26.62
1556004236.0,-1,-1,0,0.0,0.0,63.69,35.85,27.84
1556004536.0,-1,-1,0,0.0,0.0,63.44,35.64,27.8
1556004836.0,-1,-1,0,0.0,0.0,63.44,35.43,28.01
1556004876.0,1,17951506,297,0.000863379,0.07770410999999999,63.44,35.41,28.03
1556004915.0,2,17951825,319,0.0009273329999999999,0.08559996923076922,62.94,35.38,27.56
1556005079.0,1,17952809,984,0.002860488,0.0627912,63.69,35.26,28.43
1556005332.0,2,17955489,2680,0.00779076,0.11085666403162055,66.61,35.09,31.52
1556005672.0,-1,-1,0,0.0,0.0,67.57,34.85,32.72
1556005972.0,-1,-1,0,0.0,0.0,68.51,34.64,33.87
1556006028.0,4,17959605,4116,0.011965212,0.7691922,68.98,34.6,34.38
1556006370.0,-1,-1,0,0.0,0.0,66.37,34.36,32.01
1556006671.0,-1,-1,0,0.0,0.0,64.92,34.27,30.65
1556006971.0,-1,-1,0,0.0,0.0,65.16,34.2,30.96
1556007271.0,-1,-1,0,0.0,0.0,64.67,34.12,30.55
1556007571.0,-1,-1,0,0.0,0.0,64.92,34.05,30.87
1556007872.0,-1,-1,0,0.0,0.0,64.43,33.97,30.46
1556008172.0,-1,-1,0,0.0,0.0,63.93,33.9,30.03
1556008472.0,-1,-1,0,0.0,0.0,63.69,33.82,29.87
1556008773.0,-1,-1,0,0.0,0.0,63.44,33.75,29.69
1556008946.0,1,17959608,3,8.721e-06,0.00018147745664739886,63.19,33.7,29.49
1556008985.0,2,17960020,412,0.0011976839999999999,0.11055544615384613,63.44,33.69,29.75
1556009169.0,1,17961126,1106,0.003215142,0.06290495217391304,63.19,33.65,29.54
1556009424.0,2,17963830,2704,0.007860528,0.11097216,67.09,33.58,33.51
1556009764.0,-1,-1,0,0.0,0.0,68.28,33.5,34.78
1556010063.0,4,17967663,3833,0.011142530999999999,0.13415756387959865,69.21,33.43,35.78
1556010403.0,-1,-1,0,0.0,0.0,67.09,33.4,33.69
