Stove Type,Laser 73/730,Latitude,64.8496,Longitude,-147.715,Square Footage,,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
978537581.0,-1,-1,11251
978537881.0,-1,-1,11251
978538181.0,-1,-1,11188
978538482.0,-1,-1,10650
978538782.0,-1,-1,11188
978539082.0,-1,-1,11441
978539383.0,-1,-1,10884
978539683.0,-1,-1,10825
978539983.0,-1,-1,11004
978540283.0,-1,-1,11188
978540583.0,-1,-1,11188
978540884.0,-1,-1,10944
978541184.0,-1,-1,10944
978541484.0,-1,-1,11126
978541784.0,-1,-1,11065
978542084.0,-1,-1,11065
978542384.0,-1,-1,11377
978542685.0,-1,-1,11637
978542985.0,-1,-1,10766
978543286.0,-1,-1,10766
978543586.0,-1,-1,11314
978543886.0,-1,-1,11441
978544186.0,-1,-1,10884
978544487.0,-1,-1,10766
978544787.0,-1,-1,11188
978545087.0,-1,-1,11441
978545387.0,-1,-1,10944
978545687.0,-1,-1,10944
978545988.0,-1,-1,11251
978546288.0,-1,-1,10884
978546588.0,-1,-1,10650
978546888.0,-1,-1,11314
978547188.0,-1,-1,11377
978547489.0,-1,-1,11126
978547789.0,-1,-1,10884
978548089.0,-1,-1,11441
978548389.0,-1,-1,11441
978548690.0,-1,-1,10944
978548990.0,-1,-1,10825
978549290.0,-1,-1,11314
978549591.0,-1,-1,11188
978549891.0,-1,-1,10592
978550191.0,-1,-1,10825
978550491.0,-1,-1,11251
978550792.0,-1,-1,11314
978551092.0,-1,-1,10884
978551393.0,-1,-1,11004
978551693.0,-1,-1,11251
978551993.0,-1,-1,11188
978552293.0,-1,-1,10884
978552593.0,-1,-1,10825
978552894.0,-1,-1,11126
978553194.0,-1,-1,11251
978553494.0,-1,-1,10884
978553795.0,-1,-1,11126
978554095.0,-1,-1,11188
978554395.0,-1,-1,11441
978554695.0,-1,-1,10884
978554996.0,-1,-1,10944
978555296.0,-1,-1,11441
978555597.0,-1,-1,11441
978555897.0,-1,-1,10479
978556197.0,-1,-1,11004
978556498.0,-1,-1,11065
978556798.0,-1,-1,10944
978557098.0,-1,-1,10825
978557399.0,-1,-1,11065
978557699.0,-1,-1,11314
978557999.0,-1,-1,11188
978558300.0,-1,-1,10650
978558600.0,-1,-1,11065
978558900.0,-1,-1,11377
978559200.0,-1,-1,11314
978559501.0,-1,-1,10592
978559801.0,-1,-1,11004
978560102.0,-1,-1,11065
978560402.0,-1,-1,11441
978560703.0,-1,-1,10944
978561003.0,-1,-1,11004
978561303.0,-1,-1,11314
978561604.0,-1,-1,11571
978561904.0,-1,-1,11004
978562205.0,-1,-1,10650
978562505.0,-1,-1,11314
978562806.0,-1,-1,11377
978563106.0,-1,-1,10884
978563406.0,-1,-1,10766
978563707.0,-1,-1,11188
978564007.0,-1,-1,11441
978564307.0,-1,-1,11126
978564608.0,-1,-1,10944
978564908.0,-1,-1,11188
978565208.0,-1,-1,11441
978565508.0,-1,-1,11065
978565809.0,-1,-1,10766
978566109.0,-1,-1,11004
978566803.0,-1,-1,11188
978567103.0,-1,-1,10707
978567403.0,-1,-1,11188
978567703.0,-1,-1,11251
978568004.0,-1,-1,11314
978568304.0,-1,-1,10766
978568604.0,-1,-1,11314
978568904.0,-1,-1,11377
978569204.0,-1,-1,11314
978569505.0,-1,-1,11065
978569805.0,-1,-1,11126
978570105.0,-1,-1,11126
978570405.0,-1,-1,11251
978570706.0,-1,-1,10944
978571006.0,-1,-1,11004
978571306.0,-1,-1,11065
978571606.0,-1,-1,11004
978571906.0,-1,-1,10944
978572206.0,-1,-1,10766
978572507.0,-1,-1,11251
978572807.0,-1,-1,11314
978573107.0,-1,-1,11251
978573408.0,-1,-1,10707
978573708.0,-1,-1,11188
978574008.0,-1,-1,11126
978574308.0,-1,-1,11377
978574609.0,-1,-1,10707
978574909.0,-1,-1,10944
978575209.0,-1,-1,11188
978575510.0,-1,-1,11571
978575810.0,-1,-1,10884
978576110.0,-1,-1,10825
978576410.0,-1,-1,11506
978576711.0,-1,-1,11637
978577011.0,-1,-1,11004
978577312.0,-1,-1,10766
978577612.0,-1,-1,11126
978577913.0,-1,-1,11126
978578213.0,-1,-1,10884
978578514.0,-1,-1,10707
978578814.0,-1,-1,11188
978579114.0,-1,-1,11441
978579415.0,-1,-1,10884
978579715.0,-1,-1,10884
