Stove Type,Laser 73/730,Latitude,64.78514,Longitude,-148.034,Square Footage,1512,
Timestamp of each PUMA device reading,State of the stove when powered on; depends on the stove type the PuMA device is attached to,Number of cumulative clicks since PuMA installation the fuel pump solenoid makes when the stove turns on,Thermistor resistance of the indoor thermistor
"Time since 1970, 1, 1, 00:00:00 UTC (Unix time)",Integer units corresponding to power states; -1 indicates powered off,Number of cumulative clicks; -1 indicates stove powered off,Thermistor resistance (ohms)
1543732021.0,-1,-1,10367
1543732321.0,-1,-1,10257
1543732621.0,-1,-1,10312
1543732922.0,-1,-1,10203
1543733222.0,-1,-1,10096
1543733522.0,-1,-1,10203
1543733822.0,-1,-1,10203
1543734122.0,-1,-1,10203
1543734422.0,-1,-1,10096
1543734723.0,-1,-1,9990
1543735023.0,-1,-1,10096
1543735323.0,-1,-1,10149
1543735481.0,4,1051409,10367
1543735838.0,-1,-1,10535
1543736138.0,-1,-1,11004
1543736301.0,1,1051411,11441
1543736616.0,2,1054699,10423
1543736973.0,-1,-1,10423
1543737273.0,-1,-1,10312
1543737573.0,-1,-1,10423
1543737874.0,-1,-1,10312
1543738174.0,-1,-1,10257
1543738474.0,-1,-1,10096
1543738774.0,-1,-1,10312
1543739074.0,-1,-1,10043
1543739159.0,4,1074926,9938
1543739530.0,-1,-1,10535
1543739830.0,-1,-1,11188
1543740130.0,-1,-1,11506
1543740431.0,-1,-1,11770
1543740731.0,-1,-1,11906
1543740975.0,1,1074928,12045
1543741291.0,2,1078226,11441
1543741560.0,4,1080373,10650
1543741918.0,-1,-1,11251
1543742218.0,-1,-1,11906
1543742518.0,-1,-1,12115
1543742593.0,1,1080693,12045
1543742883.0,4,1083666,11314
1543742939.0,2,1084117,10884
1543743296.0,-1,-1,11004
1543743352.0,4,1087403,10944
1543743709.0,-1,-1,11251
1543744009.0,-1,-1,11975
1543744294.0,1,1087403,12257
1543744610.0,2,1090703,11377
1543744981.0,-1,-1,11126
1543745264.0,4,1095918,10884
1543745621.0,-1,-1,11065
1543745921.0,-1,-1,12185
1543746167.0,1,1095920,12045
1543746482.0,4,1099207,11188
1543746538.0,2,1099658,11188
1543746895.0,-1,-1,11065
1543747195.0,-1,-1,11004
1543747251.0,4,1105243,11004
1543747608.0,-1,-1,11314
1543747908.0,-1,-1,12257
1543748103.0,1,1105243,12401
1543748418.0,4,1108531,11188
1543748475.0,2,1108981,11251
1543748831.0,-1,-1,10944
1543749131.0,-1,-1,10825
1543749229.0,4,1114995,11004
1543749586.0,-1,-1,11314
1543749886.0,-1,-1,12115
1543750080.0,1,1114998,12329
1543750396.0,2,1118295,11441
1543750752.0,-1,-1,11065
1543751052.0,-1,-1,11314
1543751331.0,4,1125755,10884
1543751688.0,-1,-1,11571
1543751989.0,-1,-1,12185
1543752176.0,1,1125758,12549
1543752491.0,2,1129046,11188
1543752848.0,-1,-1,11004
1543753148.0,-1,-1,11065
1543753418.0,4,1136439,11251
1543753775.0,-1,-1,11314
1543754075.0,-1,-1,12045
1543754258.0,1,1136439,12329
1543754574.0,2,1139733,11377
1543754931.0,-1,-1,11377
1543755231.0,-1,-1,10884
1543755531.0,-1,-1,10944
1543755662.0,4,1148412,11004
1543756019.0,-1,-1,11441
1543756320.0,-1,-1,12257
1543756488.0,1,1148417,12401
1543756803.0,2,1151710,11770
1543757169.0,-1,-1,11188
1543757470.0,-1,-1,11126
1543757770.0,-1,-1,11004
1543757911.0,4,1160547,11004
