Stove type: Laser 530,,Latitude of the PUMA device location,[64.78939],Longitude of the PUMA device location,[-148.07],,,
1554674992.0,4,12481120,0,0.0,0.0,75.96,50.17,25.79
1554675034.0,2,12481382,0,0.0,0.0,76.4,50.21,26.19
1554675080.0,4,12481673,0,0.0,0.0,76.61,50.25,26.36
1554675422.0,-1,-1,0,0.0,0.0,75.08,50.56,24.52
1554675722.0,-1,-1,0,0.0,0.0,73.54,50.83,22.71
1554676022.0,-1,-1,0,0.0,0.0,73.32,51.1,22.22
1554676322.0,-1,-1,15259,0.044357913,0.532294956,73.09,51.37,21.72
1554676623.0,-1,-1,0,0.0,0.0,73.32,51.64,21.68
1554676923.0,-1,-1,0,0.0,0.0,72.87,51.91,20.96
1554677223.0,-1,-1,0,0.0,0.0,72.42,52.18,20.24
1554677523.0,-1,-1,0,0.0,0.0,72.87,52.45,20.42
1554677823.0,-1,-1,0,0.0,0.0,72.42,52.72,19.7
1554678123.0,-1,-1,0,0.0,0.0,72.42,52.83,19.59
1554678424.0,-1,-1,0,0.0,0.0,71.97,52.71,19.26
1554678724.0,-1,-1,334,0.000970938,0.011651256,71.74,52.59,19.15
1554679024.0,-1,-1,0,0.0,0.0,71.74,52.47,19.27
1554679324.0,-1,-1,2327,0.006764589,0.08117506799999999,71.52,52.35,19.17
1554679625.0,-1,-1,0,0.0,0.0,71.74,52.23,19.51
1554679925.0,-1,-1,262,0.000761634,0.009139608,71.74,52.11,19.63
1554680225.0,-1,-1,0,0.0,0.0,71.52,51.99,19.53
1554680525.0,-1,-1,79,0.000229653,0.002755836,71.29,51.87,19.42
1554680825.0,-1,-1,0,0.0,0.0,71.74,51.75,19.99
1554681125.0,-1,-1,0,0.0,0.0,71.97,51.63,20.34
1554681425.0,-1,-1,0,0.0,0.0,70.83,51.51,19.32
1554681581.0,1,12481680,0,0.0,0.0,71.06,51.45,19.61
1554681911.0,4,12484400,0,0.0,0.0,73.98,51.3,22.68
1554681990.0,2,12484899,0,0.0,0.0,74.21,51.26,22.95
1554682032.0,4,12485118,2634,0.007657038,0.6563175428571428,74.65,51.25,23.4
1554682374.0,-1,-1,0,0.0,0.0,72.87,51.09,21.78
1554682674.0,-1,-1,261,0.000758727,0.009104724,72.19,50.96,21.23
1554682974.0,-1,-1,0,0.0,0.0,71.97,50.82,21.15
1554683274.0,-1,-1,0,0.0,0.0,71.29,50.69,20.6
1554683574.0,-1,-1,0,0.0,0.0,71.29,50.55,20.74
1554683875.0,-1,-1,0,0.0,0.0,71.29,50.42,20.87
1554684175.0,-1,-1,0,0.0,0.0,71.06,50.28,20.78
1554684457.0,1,12485118,0,0.0,0.0,71.29,50.15,21.14
1554684783.0,4,12487799,11007,0.031997349,0.3533449582822086,73.98,50.01,23.97
1554684824.0,2,12488061,0,0.0,0.0,74.42,49.99,24.43
1554684895.0,4,12488505,0,0.0,0.0,75.08,49.96,25.12
1554685237.0,-1,-1,0,0.0,0.0,73.54,49.8,23.74
1554685537.0,-1,-1,0,0.0,0.0,71.52,49.67,21.85
1554685837.0,-1,-1,0,0.0,0.0,71.74,49.53,22.21
1554686138.0,-1,-1,0,0.0,0.0,71.06,49.4,21.66
1554686438.0,-1,-1,0,0.0,0.0,71.29,49.26,22.03
1554686543.0,1,12488506,0,0.0,0.0,70.83,49.22,21.61
1554686866.0,4,12491153,0,0.0,0.0,73.76,49.07,24.69
1554686908.0,2,12491415,0,0.0,0.0,74.42,49.05,25.37
1554686970.0,4,12491810,0,0.0,0.0,74.42,49.02,25.4
1554687312.0,-1,-1,0,0.0,0.0,73.32,48.87,24.45
1554687612.0,-1,-1,0,0.0,0.0,72.42,48.73,23.69
1554687912.0,-1,-1,2712,0.007883784,0.094605408,71.52,48.6,22.92
1554688213.0,-1,-1,0,0.0,0.0,71.29,48.46,22.83
1554688513.0,-1,-1,262,0.000761634,0.009139608,71.06,48.33,22.73
1554688654.0,1,12491810,0,0.0,0.0,71.06,48.27,22.79
1554688977.0,4,12494458,460,0.0013372199999999999,0.014903999999999997,73.98,48.08,25.9
1554689019.0,2,12494720,0,0.0,0.0,74.42,48.05,26.37
1554689151.0,4,12495559,0,0.0,0.0,74.42,47.95,26.47
1554689508.0,-1,-1,0,0.0,0.0,72.87,47.7,25.17
1554689808.0,-1,-1,0,0.0,0.0,71.52,47.49,24.03
1554690108.0,-1,-1,0,0.0,0.0,71.29,47.28,24.01
1554690408.0,-1,-1,0,0.0,0.0,71.06,47.07,23.99
1554690709.0,-1,-1,0,0.0,0.0,70.6,46.86,23.74
1554690750.0,1,12495925,0,0.0,0.0,70.83,46.84,23.99
1554691036.0,4,12498196,0,0.0,0.0,73.76,46.63,27.13
1554691077.0,2,12498459,2,5.814e-06,0.0005104975609756098,73.98,46.61,27.37
1554691196.0,4,12499208,0,0.0,0.0,74.21,46.52,27.69
1554691538.0,-1,-1,2692,0.007825644,0.0823752,72.65,46.28,26.37
1554691838.0,-1,-1,0,0.0,0.0,71.74,46.07,25.67
1554692138.0,-1,-1,263,0.000764541,0.009174492,71.52,45.86,25.66
1554692438.0,-1,-1,0,0.0,0.0,71.29,45.64,25.65
1554692680.0,1,12499209,588,0.001709316,0.02542784132231405,70.6,45.36,25.24
1554693002.0,4,12501839,0,0.0,0.0,74.21,44.99,29.22
1554693043.0,2,12502101,0,0.0,0.0,73.98,44.94,29.04
1554693349.0,4,12504029,0,0.0,0.0,73.98,44.59,29.39
1554693689.0,-1,-1,0,0.0,0.0,72.42,44.2,28.22
1554693989.0,-1,-1,0,0.0,0.0,71.97,43.85,28.12
1554694289.0,-1,-1,0,0.0,0.0,71.29,43.51,27.78
1554694590.0,-1,-1,0,0.0,0.0,70.83,43.16,27.67
1554694714.0,1,12504032,0,0.0,0.0,70.83,43.02,27.81
1554695035.0,4,12506655,0,0.0,0.0,74.21,42.65,31.56
1554695077.0,2,12506917,0,0.0,0.0,74.42,42.6,31.82
1554695146.0,4,12507356,0,0.0,0.0,74.42,42.52,31.9
1554695488.0,-1,-1,0,0.0,0.0,73.09,42.13,30.96
1554695789.0,-1,-1,1,2.907e-06,3.476810631229236e-05,71.74,41.78,29.96
1554696089.0,-1,-1,0,0.0,0.0,71.29,41.46,29.83
1554696389.0,-1,-1,2701,0.007851806999999999,0.09422168399999999,71.06,41.19,29.87
1554696496.0,1,12507356,0,0.0,0.0,70.6,41.09,29.51
1554696817.0,4,12509980,262,0.000761634,0.00854168971962617,73.98,40.8,33.18
1554696873.0,2,12510333,0,0.0,0.0,74.21,40.75,33.46
1554697019.0,4,12511256,427,0.001241289,0.03060712602739726,74.42,40.62,33.8
1554697362.0,-1,-1,0,0.0,0.0,73.54,40.31,33.23
1554697662.0,-1,-1,0,0.0,0.0,71.74,40.04,31.7
1554697962.0,-1,-1,0,0.0,0.0,71.29,39.77,31.52
1554698262.0,-1,-1,0,0.0,0.0,70.83,39.5,31.33
1554698562.0,-1,-1,0,0.0,0.0,70.6,39.23,31.37
1554698604.0,1,12511474,0,0.0,0.0,71.06,39.2,31.86
1554698907.0,4,12513899,0,0.0,0.0,73.54,38.92,34.62
1554698948.0,2,12514161,0,0.0,0.0,74.21,38.89,35.32
1554699290.0,-1,-1,0,0.0,0.0,72.87,38.58,34.29
1554699591.0,-1,-1,0,0.0,0.0,72.87,38.31,34.56
1554699891.0,-1,-1,0,0.0,0.0,73.54,38.11,35.43
1554700192.0,-1,-1,1,2.907e-06,3.476810631229236e-05,73.32,37.92,35.4
1554700492.0,-1,-1,0,0.0,0.0,73.09,37.72,35.37
1554700792.0,-1,-1,2715,0.007892505,0.09471005999999998,73.32,37.53,35.79
1554701093.0,-1,-1,0,0.0,0.0,73.76,37.33,36.43
1554701393.0,-1,-1,261,0.000758727,0.009104724,74.21,37.13,37.08
1554701664.0,4,12531295,0,0.0,0.0,74.42,36.96,37.46
1554702006.0,-1,-1,582,0.001691874,0.017809199999999997,74.87,36.74,38.13
1554702306.0,-1,-1,0,0.0,0.0,73.32,36.54,36.78
1554702606.0,-1,-1,0,0.0,0.0,72.87,36.35,36.52
1554702906.0,-1,-1,0,0.0,0.0,72.42,36.15,36.27
1554703206.0,-1,-1,0,0.0,0.0,72.19,35.95,36.24
1554703506.0,-1,-1,0,0.0,0.0,71.74,35.64,36.1
1554703806.0,-1,-1,0,0.0,0.0,71.52,35.32,36.2
1554704107.0,-1,-1,0,0.0,0.0,71.29,35.01,36.28
1554704407.0,-1,-1,0,0.0,0.0,71.29,34.69,36.6
1554704707.0,-1,-1,4,1.1628e-05,0.000139536,71.06,34.38,36.68
1554705007.0,-1,-1,0,0.0,0.0,71.06,34.06,37.0
1554705048.0,1,12531666,2687,0.007811108999999999,0.6858534731707316,71.29,34.02,37.27
1554705342.0,2,12534001,0,0.0,0.0,73.98,33.71,40.27
1554705407.0,4,12534416,261,0.000758727,0.042021803076923075,74.42,33.64,40.78
1554705750.0,-1,-1,0,0.0,0.0,73.09,33.28,39.81
1554706050.0,-1,-1,0,0.0,0.0,71.97,32.97,39.0
1554706350.0,-1,-1,0,0.0,0.0,71.29,32.65,38.64
1554706650.0,-1,-1,0,0.0,0.0,70.83,32.34,38.49
1554706801.0,1,12534418,0,0.0,0.0,71.06,32.18,38.88
1554707122.0,4,12537048,0,0.0,0.0,73.76,32.0,41.76
1554707163.0,2,12537310,0,0.0,0.0,73.98,31.98,42.0
1554707505.0,-1,-1,0,0.0,0.0,73.32,31.79,41.53
1554707806.0,-1,-1,0,0.0,0.0,73.54,31.63,41.91
1554708106.0,-1,-1,15639,0.045462573,0.545550876,73.54,31.46,42.08
1554708406.0,-1,-1,0,0.0,0.0,73.54,31.3,42.24
1554708707.0,-1,-1,0,0.0,0.0,73.76,31.13,42.63
1554709007.0,-1,-1,0,0.0,0.0,73.32,30.97,42.35
1554709308.0,-1,-1,0,0.0,0.0,73.98,30.8,43.18
1554709350.0,4,12551105,0,0.0,0.0,74.21,30.78,43.43
1554709692.0,-1,-1,0,0.0,0.0,74.21,30.59,43.62
1554709992.0,-1,-1,0,0.0,0.0,73.09,30.42,42.67
1554710292.0,-1,-1,0,0.0,0.0,72.65,30.26,42.39
1554710593.0,-1,-1,0,0.0,0.0,71.97,30.11,41.86
1554710893.0,-1,-1,0,0.0,0.0,71.52,29.98,41.54
1554711193.0,-1,-1,0,0.0,0.0,71.29,29.84,41.45
1554711493.0,-1,-1,0,0.0,0.0,71.06,29.71,41.35
1554711794.0,-1,-1,0,0.0,0.0,71.06,29.57,41.49
1554712094.0,-1,-1,0,0.0,0.0,71.06,29.44,41.62
1554712199.0,1,12551106,2699,0.007845992999999999,0.26900547428571425,71.06,29.39,41.67
1554712525.0,4,12553788,0,0.0,0.0,73.98,29.24,44.74
1554712567.0,2,12554051,262,0.000761634,0.06528291428571428,74.87,29.22,45.65
1554712615.0,4,12554355,0,0.0,0.0,74.87,29.2,45.67
1554712957.0,-1,-1,340,0.0009883799999999999,0.010403999999999998,73.09,29.05,44.04
1554713257.0,-1,-1,0,0.0,0.0,72.19,28.91,43.28
1554713557.0,-1,-1,0,0.0,0.0,71.29,28.78,42.51
1554713857.0,-1,-1,0,0.0,0.0,71.29,28.64,42.65
1554714157.0,-1,-1,0,0.0,0.0,71.06,28.58,42.48
1554714220.0,1,12554357,0,0.0,0.0,70.83,28.58,42.25
1554714543.0,4,12557005,0,0.0,0.0,74.21,28.58,45.63
1554714583.0,2,12557257,1,2.907e-06,0.00026163,74.42,28.58,45.84
1554714924.0,-1,-1,0,0.0,0.0,73.54,28.58,44.96
1554715225.0,-1,-1,2659,0.007729713,0.09244839468438538,73.32,28.58,44.74
1554715525.0,-1,-1,0,0.0,0.0,73.32,28.58,44.74
1554715826.0,-1,-1,262,0.000761634,0.009109243853820597,73.98,28.58,45.4
1554716082.0,4,12566719,0,0.0,0.0,74.21,28.58,45.63
1554716425.0,-1,-1,0,0.0,0.0,74.21,28.58,45.63
1554716725.0,-1,-1,0,0.0,0.0,72.87,28.58,44.29
1554717025.0,-1,-1,0,0.0,0.0,72.19,28.58,43.61
1554717325.0,-1,-1,0,0.0,0.0,72.19,28.58,43.61
1554717625.0,-1,-1,0,0.0,0.0,71.74,28.57,43.17
1554717926.0,-1,-1,0,0.0,0.0,71.52,28.45,43.07
1554718226.0,-1,-1,0,0.0,0.0,71.52,28.33,43.19
1554718526.0,-1,-1,0,0.0,0.0,70.83,28.21,42.62
1554718826.0,-1,-1,16735,0.048648645,0.5837837399999999,71.29,28.09,43.2
1554719077.0,1,12566725,0,0.0,0.0,70.83,27.99,42.84
1554719404.0,4,12569417,0,0.0,0.0,74.42,27.86,46.56
1554719445.0,2,12569679,0,0.0,0.0,74.42,27.84,46.58
1554719486.0,4,12569914,0,0.0,0.0,75.08,27.83,47.25
1554719827.0,-1,-1,0,0.0,0.0,73.09,27.69,45.4
1554720127.0,-1,-1,0,0.0,0.0,71.74,27.57,44.17
1554720427.0,-1,-1,0,0.0,0.0,71.29,27.45,43.84
1554720727.0,-1,-1,0,0.0,0.0,71.06,27.33,43.73
1554721027.0,-1,-1,0,0.0,0.0,71.52,27.21,44.31
1554721327.0,-1,-1,0,0.0,0.0,70.83,27.13,43.7
1554721481.0,1,12569914,0,0.0,0.0,70.83,27.11,43.72
1554721805.0,4,12572573,3,8.721e-06,9.69e-05,73.98,27.08,46.9
1554721847.0,2,12572835,0,0.0,0.0,74.21,27.08,47.13
1554721944.0,4,12573450,2709,0.007875063,0.2922703793814433,73.76,27.07,46.69
1554722286.0,-1,-1,0,0.0,0.0,73.09,27.03,46.06
1554722586.0,-1,-1,591,0.001718037,0.020616444,71.97,27.0,44.97
1554722886.0,-1,-1,0,0.0,0.0,71.74,26.97,44.77
1554723187.0,-1,-1,0,0.0,0.0,71.06,26.94,44.12
1554723487.0,-1,-1,0,0.0,0.0,71.06,26.91,44.15
1554723787.0,-1,-1,0,0.0,0.0,71.06,26.88,44.18
1554724087.0,-1,-1,0,0.0,0.0,71.06,26.85,44.21
1554724374.0,1,12573452,0,0.0,0.0,70.6,26.82,43.78
1554724699.0,4,12576129,0,0.0,0.0,74.21,26.79,47.42
1554724741.0,2,12576391,0,0.0,0.0,74.65,26.79,47.86
1554724782.0,4,12576642,2668,0.007755875999999999,0.6810037463414633,74.65,26.78,47.87
1554725124.0,-1,-1,0,0.0,0.0,73.54,26.7,46.84
1554725424.0,-1,-1,1060,0.0030814199999999996,0.036977039999999996,71.97,26.62,45.35
1554725725.0,-1,-1,0,0.0,0.0,71.52,26.55,44.97
1554726025.0,-1,-1,0,0.0,0.0,71.74,26.47,45.27
1554726325.0,-1,-1,0,0.0,0.0,71.06,26.4,44.66
1554726625.0,-1,-1,0,0.0,0.0,71.29,26.32,44.97
1554726925.0,-1,-1,0,0.0,0.0,71.29,26.25,45.04
1554727225.0,-1,-1,1,2.907e-06,3.4884e-05,70.83,26.17,44.66
1554727287.0,1,12576645,0,0.0,0.0,71.29,26.16,45.13
1554727612.0,4,12579321,2637,0.007665758999999999,0.08491302276923077,74.21,26.08,48.13
1554727654.0,2,12579583,0,0.0,0.0,74.42,26.07,48.35
1554727696.0,4,12579846,263,0.000764541,0.06553208571428572,74.42,26.06,48.36
1554728038.0,-1,-1,0,0.0,0.0,73.54,25.97,47.57
1554728338.0,-1,-1,0,0.0,0.0,72.42,25.9,46.52
1554728638.0,-1,-1,0,0.0,0.0,71.74,25.82,45.92
1554728938.0,-1,-1,0,0.0,0.0,71.52,25.75,45.77
1554729239.0,-1,-1,0,0.0,0.0,71.52,25.67,45.85
1554729539.0,-1,-1,0,0.0,0.0,71.52,25.6,45.92
1554729839.0,-1,-1,0,0.0,0.0,71.29,25.52,45.77
1554730139.0,-1,-1,0,0.0,0.0,71.52,25.45,46.07
1554730439.0,-1,-1,0,0.0,0.0,71.29,25.37,45.92
1554730739.0,-1,-1,0,0.0,0.0,71.29,25.3,45.99
1554731039.0,-1,-1,0,0.0,0.0,71.06,25.22,45.84
1554731339.0,-1,-1,19525,0.056759174999999995,0.6811100999999999,71.29,25.15,46.14
1554731639.0,-1,-1,0,0.0,0.0,71.06,25.07,45.99
1554731940.0,-1,-1,0,0.0,0.0,71.29,25.0,46.29
1554732240.0,-1,-1,0,0.0,0.0,71.74,25.2,46.54
1554732540.0,-1,-1,0,0.0,0.0,71.06,25.47,45.59
1554732840.0,-1,-1,0,0.0,0.0,71.29,25.74,45.55
1554733140.0,-1,-1,0,0.0,0.0,71.74,26.01,45.73
1554733441.0,-1,-1,0,0.0,0.0,71.29,26.28,45.01
1554733741.0,-1,-1,0,0.0,0.0,71.06,26.55,44.51
1554734041.0,-1,-1,0,0.0,0.0,71.29,26.82,44.47
1554734341.0,-1,-1,0,0.0,0.0,71.52,27.09,44.43
1554734641.0,-1,-1,0,0.0,0.0,71.52,27.36,44.16
1554734941.0,-1,-1,2682,0.007796574,0.09355888799999999,71.06,27.63,43.43
1554735241.0,-1,-1,0,0.0,0.0,71.52,27.9,43.62
1554735541.0,-1,-1,262,0.000761634,0.009139608,71.52,28.17,43.35
1554735841.0,-1,-1,0,0.0,0.0,71.52,28.52,43.0
1554736142.0,-1,-1,0,0.0,0.0,71.29,28.9,42.39
1554736442.0,-1,-1,0,0.0,0.0,71.29,29.27,42.02
1554736742.0,-1,-1,0,0.0,0.0,71.97,29.65,42.32
1554737042.0,-1,-1,0,0.0,0.0,71.29,30.02,41.27
1554737342.0,-1,-1,0,0.0,0.0,71.74,30.4,41.34
1554737642.0,-1,-1,0,0.0,0.0,71.06,30.77,40.29
1554737942.0,-1,-1,15350,0.04462245,0.5354694000000001,71.52,31.15,40.37
1554738243.0,-1,-1,0,0.0,0.0,71.52,31.52,40.0
1554738543.0,-1,-1,0,0.0,0.0,71.52,31.9,39.62
1554738843.0,-1,-1,0,0.0,0.0,71.52,32.27,39.25
1554739143.0,-1,-1,0,0.0,0.0,71.29,32.65,38.64
1554739443.0,-1,-1,0,0.0,0.0,71.29,32.94,38.35
1554739744.0,-1,-1,0,0.0,0.0,71.29,33.21,38.08
1554740044.0,-1,-1,0,0.0,0.0,71.29,33.48,37.81
1554740344.0,-1,-1,0,0.0,0.0,71.29,33.75,37.54
1554740644.0,-1,-1,0,0.0,0.0,71.74,34.02,37.72
1554740944.0,-1,-1,0,0.0,0.0,71.29,34.29,37.0
1554741244.0,-1,-1,0,0.0,0.0,71.06,34.56,36.5
1554741544.0,-1,-1,2687,0.007811108999999999,0.09373330799999999,70.83,34.83,36.0
1554741792.0,1,12579846,0,0.0,0.0,70.83,35.05,35.78
1554742065.0,4,12582114,262,0.000761634,0.010043525274725273,73.76,35.3,38.46
1554742407.0,-1,-1,0,0.0,0.0,73.09,35.61,37.48
1554742707.0,-1,-1,0,0.0,0.0,72.19,35.88,36.31
1554743007.0,-1,-1,0,0.0,0.0,71.74,36.1,35.64
1554743308.0,-1,-1,0,0.0,0.0,71.74,36.32,35.42
1554743608.0,-1,-1,0,0.0,0.0,71.74,36.53,35.21
1554743908.0,-1,-1,0,0.0,0.0,71.74,36.74,35.0
1554744208.0,-1,-1,0,0.0,0.0,71.74,36.95,34.79
1554744508.0,-1,-1,0,0.0,0.0,71.29,37.16,34.13
1554744809.0,-1,-1,0,0.0,0.0,71.52,37.37,34.15
1554745109.0,-1,-1,15799,0.045927693,0.551132316,71.52,37.58,33.94
1554745409.0,-1,-1,0,0.0,0.0,71.29,37.79,33.5
1554745709.0,-1,-1,0,0.0,0.0,71.29,38.0,33.29
1554746009.0,-1,-1,0,0.0,0.0,71.29,38.21,33.08
1554746309.0,-1,-1,0,0.0,0.0,71.29,38.42,32.87
1554746610.0,-1,-1,0,0.0,0.0,71.06,38.72,32.34
1554746910.0,-1,-1,0,0.0,0.0,71.06,39.07,31.99
1554747210.0,-1,-1,0,0.0,0.0,70.83,39.41,31.42
1554747510.0,-1,-1,0,0.0,0.0,70.83,39.76,31.07
1554747811.0,-1,-1,1,2.907e-06,3.476810631229236e-05,70.83,40.1,30.73
1554747996.0,1,12582118,0,0.0,0.0,70.83,40.32,30.51
1554748327.0,2,12584862,2666,0.007750061999999999,0.08429070453172205,74.21,40.7,33.51
1554748669.0,-1,-1,0,0.0,0.0,73.32,41.09,32.23
1554748970.0,-1,-1,262,0.000761634,0.009109243853820597,73.09,41.44,31.65
1554749270.0,-1,-1,0,0.0,0.0,73.54,41.78,31.76
1554749570.0,-1,-1,0,0.0,0.0,74.21,42.13,32.08
1554749871.0,-1,-1,0,0.0,0.0,73.54,42.47,31.07
1554750171.0,-1,-1,0,0.0,0.0,74.65,42.77,31.88
1554750471.0,-1,-1,0,0.0,0.0,73.76,43.02,30.74
1554750772.0,-1,-1,0,0.0,0.0,74.87,43.28,31.59
1554751072.0,-1,-1,0,0.0,0.0,74.87,43.53,31.34
1554751373.0,-1,-1,0,0.0,0.0,74.65,43.79,30.86
1554751673.0,-1,-1,0,0.0,0.0,75.52,44.04,31.48
1554751973.0,-1,-1,0,0.0,0.0,75.3,44.3,31.0
1554752274.0,-1,-1,0,0.0,0.0,75.96,44.55,31.41
1554752574.0,-1,-1,19637,0.057084759,0.685017108,75.52,44.81,30.71
1554752643.0,4,12612097,0,0.0,0.0,75.74,44.87,30.87
1554752985.0,-1,-1,0,0.0,0.0,76.83,45.16,31.67
1554753285.0,-1,-1,0,0.0,0.0,75.74,45.41,30.33
1554753585.0,-1,-1,0,0.0,0.0,75.08,45.67,29.41
1554754200.0,-1,-1,0,0.0,0.0,74.87,45.92,28.95
1554754500.0,-1,-1,0,0.0,0.0,75.08,46.04,29.04
1554754800.0,-1,-1,0,0.0,0.0,74.87,46.16,28.71
1554755100.0,-1,-1,0,0.0,0.0,74.87,46.28,28.59
1554755400.0,-1,-1,0,0.0,0.0,74.42,46.4,28.02
1554755701.0,-1,-1,3,8.721e-06,0.00010430431893687707,73.98,46.52,27.46
1554756001.0,-1,-1,0,0.0,0.0,74.42,46.64,27.78
1554756302.0,-1,-1,2675,0.0077762249999999995,0.09300468438538205,74.21,46.76,27.45
1554756602.0,-1,-1,0,0.0,0.0,74.21,46.88,27.33
1554756902.0,-1,-1,261,0.000758727,0.009104724,73.54,47.0,26.54
1554757202.0,-1,-1,0,0.0,0.0,73.54,47.12,26.42
1554757502.0,-1,-1,0,0.0,0.0,73.76,47.27,26.49
1554757802.0,-1,-1,0,0.0,0.0,73.98,47.42,26.56
1554758102.0,-1,-1,0,0.0,0.0,73.76,47.57,26.19
1554758403.0,-1,-1,0,0.0,0.0,73.32,47.72,25.6
1554758703.0,-1,-1,0,0.0,0.0,73.54,47.87,25.67
1554759003.0,-1,-1,0,0.0,0.0,72.65,48.02,24.63
1554759303.0,-1,-1,0,0.0,0.0,72.65,48.17,24.48
1554759603.0,-1,-1,0,0.0,0.0,72.87,48.32,24.55
1554759904.0,-1,-1,0,0.0,0.0,72.65,48.47,24.18
1554759945.0,1,12612395,0,0.0,0.0,72.42,48.49,23.93
1554760248.0,4,12614820,19242,0.055936493999999996,0.664592007920792,76.18,48.64,27.54
1554760290.0,2,12615082,0,0.0,0.0,77.04,48.66,28.38
1554760331.0,4,12615195,0,0.0,0.0,76.83,48.69,28.14
1554760673.0,-1,-1,0,0.0,0.0,74.87,48.86,26.01
1554760973.0,-1,-1,0,0.0,0.0,73.98,49.08,24.9
1554761274.0,-1,-1,0,0.0,0.0,73.09,49.35,23.74
1554761574.0,-1,-1,0,0.0,0.0,73.09,49.62,23.47
1554761874.0,-1,-1,0,0.0,0.0,73.09,49.89,23.2
1554762174.0,-1,-1,0,0.0,0.0,73.09,50.16,22.93
1554762474.0,-1,-1,0,0.0,0.0,72.87,50.43,22.44
1554762775.0,-1,-1,0,0.0,0.0,72.65,50.7,21.95
1554762902.0,1,12615195,2683,0.007799481,0.2210876503937008,72.87,50.81,22.06
1554763229.0,4,12617882,0,0.0,0.0,75.74,51.11,24.63
1554763271.0,2,12618144,262,0.000761634,0.06528291428571428,76.18,51.14,25.04
1554763613.0,-1,-1,0,0.0,0.0,75.08,51.45,23.63
1554763913.0,-1,-1,0,0.0,0.0,74.65,51.72,22.93
1554764214.0,-1,-1,0,0.0,0.0,75.08,51.99,23.09
1554764514.0,-1,-1,0,0.0,0.0,75.08,52.17,22.91
1554764815.0,-1,-1,0,0.0,0.0,75.08,52.18,22.9
1554765115.0,-1,-1,8108,0.023569956,0.282839472,75.74,52.2,23.54
1554765416.0,-1,-1,0,0.0,0.0,76.18,52.21,23.97
1554765457.0,4,12631708,0,0.0,0.0,76.61,52.21,24.4
1554765799.0,-1,-1,0,0.0,0.0,76.18,52.23,23.95
1554766099.0,-1,-1,0,0.0,0.0,74.87,52.24,22.63
1554766399.0,-1,-1,0,0.0,0.0,74.87,52.26,22.61
1554766699.0,-1,-1,0,0.0,0.0,74.42,52.27,22.15
1554766999.0,-1,-1,0,0.0,0.0,74.21,52.29,21.92
1554767300.0,-1,-1,0,0.0,0.0,73.98,52.3,21.68
1554767600.0,-1,-1,0,0.0,0.0,73.98,52.32,21.66
1554767900.0,-1,-1,0,0.0,0.0,73.76,52.34,21.42
1554768200.0,-1,-1,0,0.0,0.0,73.54,52.33,21.21
1554768500.0,-1,-1,0,0.0,0.0,73.32,52.32,21.0
1554768800.0,-1,-1,0,0.0,0.0,73.54,52.3,21.24
1554769100.0,-1,-1,0,0.0,0.0,73.32,52.29,21.03
1554769400.0,-1,-1,0,0.0,0.0,72.65,52.27,20.38
1554769701.0,-1,-1,0,0.0,0.0,72.87,52.25,20.62
1554770001.0,-1,-1,2,5.814e-06,6.9768e-05,72.87,52.24,20.63
1554770301.0,-1,-1,0,0.0,0.0,72.65,52.22,20.43
1554770545.0,1,12631713,2719,0.007904132999999999,0.1166183557377049,72.65,52.21,20.44
1554770874.0,4,12634429,0,0.0,0.0,75.96,52.2,23.76
1554770916.0,2,12634691,500,0.0014535,0.12458571428571427,76.83,52.19,24.64
1554770957.0,4,12634840,0,0.0,0.0,76.18,52.19,23.99
1554771299.0,-1,-1,460,0.0013372199999999999,0.014076,74.42,52.18,22.24
1554771599.0,-1,-1,0,0.0,0.0,73.32,52.16,21.16
1554771899.0,-1,-1,0,0.0,0.0,73.09,52.03,21.06
1554772200.0,-1,-1,0,0.0,0.0,72.65,51.89,20.76
1554772442.0,1,12634840,0,0.0,0.0,72.42,51.78,20.64
1554772765.0,4,12637483,0,0.0,0.0,75.96,51.64,24.32
1554772806.0,2,12637745,0,0.0,0.0,76.4,51.62,24.78
1554772848.0,4,12637902,0,0.0,0.0,76.83,51.6,25.23
1554773190.0,-1,-1,5,1.4534999999999999e-05,0.00015299999999999998,75.08,51.44,23.64
1554773490.0,-1,-1,0,0.0,0.0,73.32,51.31,22.01
1554773790.0,-1,-1,2670,0.00776169,0.09314027999999999,73.32,51.17,22.15
1554774090.0,-1,-1,0,0.0,0.0,72.87,51.04,21.83
1554774344.0,1,12637902,262,0.000761634,0.010794812598425196,72.87,50.93,21.94
1554774667.0,2,12640543,0,0.0,0.0,75.52,50.78,24.74
1554775009.0,-1,-1,0,0.0,0.0,74.42,50.63,23.79
1554775309.0,-1,-1,0,0.0,0.0,74.65,50.51,24.14
1554775609.0,-1,-1,0,0.0,0.0,74.65,50.42,24.23
1554775910.0,-1,-1,0,0.0,0.0,75.08,50.33,24.75
1554776210.0,-1,-1,0,0.0,0.0,75.3,50.24,25.06
1554776510.0,-1,-1,0,0.0,0.0,75.52,50.15,25.37
1554776811.0,-1,-1,12498,0.036331685999999995,0.4345317926910299,75.3,50.06,25.24
1554777111.0,-1,-1,0,0.0,0.0,75.52,49.97,25.55
1554777412.0,-1,-1,0,0.0,0.0,76.18,49.88,26.3
1554777472.0,4,12658240,0,0.0,0.0,75.96,49.86,26.1
1554777814.0,-1,-1,0,0.0,0.0,76.61,49.76,26.85
