date,stove,area,latitude,longitude,fuel,outdoorT,indoorT
2019-04-20 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.7433701181342995,34.708485,72.60064
2019-05-15 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.1842594516801,57.041763,72.18422
2019-05-31 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.0,57.55296,68.62506
2019-06-01 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.0,52.357162,66.649635
2019-06-02 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.0,54.751,67.36593
2019-06-08 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.0,56.671024,69.06067
2019-06-12 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.0,61.705677,73.805016
2019-06-14 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.0,64.664856,75.57191
2019-06-23 00:00:00-08:00,FBK003,672.0,64.90049,-147.773,0.0,60.40658,69.79455
2018-12-01 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.9367469172600006,17.065754,71.32774
2018-12-02 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.109547551112,17.498629,73.36372
2018-12-03 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.8670113371920002,22.039986,71.70954
2018-12-04 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.258201539672,10.016551,72.31702
2018-12-05 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.975562125384,16.400312,71.635345
2018-12-06 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.0086262983720002,14.855114,71.21342
2018-12-07 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.8704773628320001,23.825117,74.71672
2018-12-08 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.1564330362200004,18.996449,76.1265
2018-12-09 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.6907575148319998,11.578514,75.79051
2018-12-14 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.0469536954799998,-11.513077,77.76021
2018-12-15 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.8754365204960006,-7.9649525,77.71579
2018-12-16 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.8377467009440005,-14.2456255,76.22675
2018-12-17 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.5356504735880003,-6.103471,75.59497
2018-12-18 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.5386415253440002,0.91918397,75.270935
2018-12-19 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.6755623752560007,-0.15495726,76.682434
2018-12-20 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.215800492676,-16.704247,77.69911
2019-01-25 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.40228148452799994,25.116093,74.53436
2019-02-20 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.1362145533200008,3.9186683,75.17745
2019-02-21 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.7109714643560006,-1.6300067,77.40194
2019-02-22 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.632361147032,-5.9226913,77.080734
2019-02-23 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.2895669321919998,6.2134824,75.84555
2019-02-24 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.076111101296,7.5296125,76.050766
2019-02-25 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.08550788192,9.483187,75.96323
2019-02-26 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.2386890990320003,5.673585,77.241615
2019-02-27 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.0858801587479998,5.602421,76.35867
2019-02-28 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.9603629610960003,7.877393,75.05039
2019-03-01 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.9755835206040004,13.115115,74.45439
2019-03-02 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.1599418523,12.4464655,76.11467
2019-03-03 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.8634640097160005,16.875475,75.21581
2019-03-04 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.0975405536480005,12.617361,74.21085
2019-03-05 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,1.023855415968,15.027989,74.53369
2019-03-06 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.7816572465239998,22.780422,74.84645
2019-03-07 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.5751377459519998,27.499702,73.9231
2019-03-08 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.69628603968,28.414818,74.39757
2019-03-09 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.7122682690200002,32.031006,74.84741
2019-03-10 00:00:00-09:00,FBK004,792.0,64.89163,-147.674,0.5229804786360001,33.92591,75.159546
2019-03-11 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.5372339741999999,29.563578,73.94394
2019-03-12 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.7156572718680003,29.473608,74.827995
2019-03-13 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.6518182144320002,25.110104,74.58774
2019-03-14 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.5166817258680001,30.177353,72.87461
2019-03-15 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.399850987536,31.241535,72.50931
2019-03-16 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.5057616055799999,34.176746,74.3707
2019-03-17 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.403518128244,38.0828,73.8523
2019-03-18 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.18776445072000003,39.88221,72.795944
2019-03-19 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.74485318908,29.773891,74.29596
2019-03-20 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.8210030561039998,28.305143,75.10016
2019-03-21 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.20540267008799995,38.980457,72.46277
2019-03-22 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.293747812512,41.511753,71.84325
2019-03-23 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.2526647110679999,37.143154,71.22922
2019-03-24 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.31757352950400003,37.775257,72.3689
2019-03-25 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.5368702554599999,37.76674,74.56401
2019-03-26 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.344788249344,39.684315,73.79662
2019-03-27 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.5135494656599999,36.521233,74.38669
2019-03-28 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.3320538144000002,35.422356,72.72824
2019-03-29 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.5314230324479999,34.360405,73.97822
2019-03-30 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.5810043152760002,31.531734,73.44181
2019-03-31 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.375991038192,36.507545,73.35888
2019-04-01 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.28590860390399997,36.49674,73.05893
2019-04-02 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.6826872378479998,32.617012,73.83389
2019-04-03 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.8960403716879999,23.776276,73.65856
2019-04-04 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.7079635507559998,25.150372,73.647804
2019-04-05 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.628938166164,32.32842,74.78877
2019-04-06 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.502834739484,33.799442,73.61908
2019-04-07 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.28392740653200005,38.521755,72.65034
2019-04-08 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.37491699814799995,39.03033,73.331024
2019-04-09 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.18654920222399998,41.457844,72.250984
2019-04-10 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.16523956310399998,39.2388,72.00043
2019-04-11 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.21998137299599996,42.426517,71.3233
2019-04-12 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.25819751495999993,42.116398,71.79334
2019-04-13 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.330029826588,40.32483,71.1319
2019-04-14 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.40163106984,39.076344,72.671646
2019-04-15 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.288719935812,38.24193,71.53737
2019-04-16 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.5360529580560001,38.76388,73.40013
2019-04-17 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.7085840121360001,31.419115,73.464035
2019-04-18 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.7169538221999998,31.165459,72.87
2019-04-19 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.7573736718240002,32.39933,71.957214
2019-04-20 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.775071797808,34.6405,72.89615
2019-04-21 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.13646299220400004,42.425682,72.06597
2019-08-20 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.046290697992,49.54417,71.19228
2019-08-21 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.06336836259600001,49.63992,69.98955
2019-08-22 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.033154032912,48.735825,69.693436
2019-08-23 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.18205192698,48.910812,70.53682
2019-08-24 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.08223894663600001,49.31057,71.930244
2019-08-25 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.09177693571199999,48.243176,70.290726
2019-08-26 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.020530853112,49.657593,71.512436
2019-08-28 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.023286557448,53.238976,70.81053
2019-08-29 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.12425487967200002,50.747036,69.816475
2019-08-30 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.066526297068,50.511616,70.68344
2019-08-31 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.06814805474400001,51.872974,71.66993
2019-09-02 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.025130825412,56.701504,73.99456
2019-09-03 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.10393797875999997,52.509438,70.82491
2019-09-04 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.22120517958000005,52.568913,71.11651
2019-09-05 00:00:00-08:00,FBK004,792.0,64.89163,-147.674,0.23372138328,50.036217,71.2345
